date,foreign,institution,individual,pension,trust,close
2024-09-11,-1028361.0,42495.0,890684.0,19282.0,-39489.0,2513.37
2024-09-12,278526.0,25515.0,-242422.0,-43819.0,143593.0,2572.09
2024-09-13,-959633.0,436549.0,403651.0,71034.0,36854.0,2575.41
2024-09-19,-1171328.0,879488.0,264073.0,10739.0,-1173.0,2580.8
2024-09-20,-32650.0,272836.0,-244383.0,14036.0,28014.0,2593.37
2024-09-23,-701864.0,344281.0,371260.0,28082.0,9945.0,2602.01
2024-09-24,-378950.0,572131.0,-210095.0,6470.0,208.0,2631.68
2024-09-25,-571826.0,549459.0,34771.0,-46334.0,-81369.0,2596.32
2024-09-26,490429.0,802356.0,-1263413.0,4125.0,51973.0,2671.57
2024-09-27,265404.0,-431236.0,177611.0,2058.0,3161.0,2649.78
2024-09-30,-1000057.0,-213500.0,1189202.0,-23376.0,4061.0,2593.27
2024-10-02,-304776.0,-705951.0,986821.0,-21191.0,-32709.0,2561.69
2024-10-04,42837.0,-216841.0,67207.0,-65244.0,-7710.0,2569.71
2024-10-07,29035.0,85602.0,-146228.0,86904.0,25309.0,2610.38
2024-10-08,-376604.0,-349793.0,697751.0,4681.0,-17553.0,2594.36
2024-10-10,160663.0,-295513.0,147663.0,118421.0,23804.0,2599.16
2024-10-11,-596311.0,277515.0,284926.0,71242.0,-14540.0,2596.91
2024-10-14,90442.0,328183.0,-456193.0,89709.0,-9158.0,2623.29
2024-10-15,287809.0,11749.0,-343639.0,71141.0,228.0,2633.45
2024-10-16,-657439.0,-40039.0,653521.0,163445.0,-8520.0,2610.36
2024-10-17,-404449.0,200733.0,161465.0,18201.0,15593.0,2609.3
2024-10-18,-477784.0,95040.0,359049.0,35681.0,-15970.0,2593.82
2024-10-21,18690.0,268300.0,-268392.0,-31017.0,3003.0,2604.92
2024-10-22,-280776.0,-307340.0,567207.0,16007.0,-46753.0,2570.7
2024-10-23,211588.0,299046.0,-514136.0,71854.0,15211.0,2599.62
2024-10-24,-604194.0,-53362.0,625365.0,-20276.0,2406.0,2581.03
2024-10-25,-387187.0,76931.0,297288.0,-8485.0,5447.0,2583.27
2024-10-28,-139150.0,466330.0,-335637.0,82874.0,22125.0,2612.43
2024-10-29,-119073.0,17789.0,109922.0,25314.0,-10135.0,2617.8
2024-10-30,-335805.0,41889.0,271123.0,8036.0,-46166.0,2593.79
2024-10-31,-858274.0,331548.0,557133.0,49872.0,-32654.0,2556.15
2024-11-01,-37628.0,-188103.0,212738.0,14781.0,-34988.0,2542.36
2024-11-04,28423.0,341735.0,-383821.0,102352.0,4964.0,2588.97
2024-11-05,-143462.0,-285679.0,388257.0,-28910.0,-44764.0,2576.88
2024-11-06,-102709.0,51977.0,1744.0,76337.0,-9041.0,2563.51
2024-11-07,107563.0,109775.0,-237610.0,178899.0,4956.0,2564.63
2024-11-08,-13079.0,117505.0,-111808.0,-6442.0,-47770.0,2561.15
2024-11-11,-482115.0,-237954.0,676432.0,71860.0,-17546.0,2531.66
2024-11-12,-309698.0,-31775.0,330931.0,164830.0,-87729.0,2482.57
2024-11-13,-628127.0,-64237.0,651160.0,25759.0,-32998.0,2417.08
2024-11-14,-232062.0,282309.0,-114243.0,177649.0,96935.0,2418.86
2024-11-15,-61345.0,-30246.0,37885.0,103831.0,7135.0,2416.86
2024-11-18,-50332.0,-17058.0,5296.0,43784.0,14864.0,2469.07
2024-11-19,-330336.0,458110.0,-169127.0,319488.0,27971.0,2471.95
2024-11-20,-183666.0,173661.0,-91039.0,181001.0,24154.0,2482.29
2024-11-21,-259962.0,296823.0,-125257.0,300696.0,14390.0,2480.63
2024-11-22,116152.0,322612.0,-533187.0,82570.0,49242.0,2501.24
2024-11-25,-76774.0,453149.0,-451456.0,54486.0,-11710.0,2534.34
2024-11-26,-67600.0,-237358.0,186168.0,71949.0,-76133.0,2520.36
2024-11-27,-334397.0,300428.0,-33035.0,201214.0,-66311.0,2503.06
2024-11-28,-491392.0,310513.0,79756.0,85666.0,-32205.0,2504.67
2024-11-29,-748290.0,50892.0,588153.0,10157.0,-40091.0,2455.91
2024-12-02,-130141.0,389155.0,-320023.0,-8074.0,-20718.0,2454.48
2024-12-03,564512.0,279574.0,-833758.0,-319.0,-4025.0,2500.1
2024-12-04,-407964.0,16233.0,339822.0,111982.0,-77410.0,2464.0
2024-12-05,-316443.0,56210.0,163663.0,157457.0,-58486.0,2441.85
2024-12-06,-284258.0,825606.0,-581630.0,344514.0,-2680.0,2428.16
2024-12-09,104878.0,691610.0,-890888.0,228329.0,-32970.0,2360.58
2024-12-10,-106674.0,459595.0,-420979.0,20341.0,11506.0,2417.84
2024-12-11,-141294.0,176489.0,-122734.0,-26820.0,9212.0,2442.51
2024-12-12,-22688.0,156307.0,-251962.0,387787.0,168343.0,2482.12
2024-12-13,-174556.0,139794.0,-82135.0,260846.0,-14544.0,2494.46
2024-12-16,-432147.0,127.0,366772.0,142277.0,-54362.0,2488.97
2024-12-17,-701242.0,156602.0,464712.0,141468.0,-14850.0,2456.81
2024-12-18,392185.0,133872.0,-468393.0,100327.0,-17430.0,2484.43
2024-12-19,-428774.0,-509885.0,802366.0,136642.0,-30465.0,2435.93
2024-12-20,-818078.0,-88317.0,789016.0,186998.0,-25239.0,2404.15
2024-12-23,144861.0,435172.0,-683638.0,76992.0,-39824.0,2442.01
2024-12-24,-6623.0,23903.0,-106850.0,-24738.0,-91045.0,2440.52
2024-12-26,19863.0,185775.0,-324235.0,-6762.0,-1020.0,2429.67
2024-12-27,-171569.0,-115904.0,225610.0,82251.0,22775.0,2404.77
2024-12-30,-120480.0,55732.0,-30624.0,18563.0,3855.0,2399.49
2025-01-02,-238808.0,-258874.0,414314.0,9160.0,9775.0,2398.94
2025-01-03,280112.0,320435.0,-698474.0,40992.0,4594.0,2441.92
2025-01-06,366240.0,65352.0,-537026.0,39986.0,19650.0,2488.64
2025-01-07,158656.0,-42261.0,-204860.0,96855.0,-5173.0,2492.1
2025-01-08,220900.0,109581.0,-385478.0,138540.0,50832.0,2521.05
2025-01-09,748199.0,-505599.0,-327023.0,25262.0,87470.0,2521.9
2025-01-10,-1561.0,-397552.0,338109.0,264348.0,-63878.0,2515.78
2025-01-13,-871744.0,25961.0,748556.0,259300.0,-14360.0,2489.56
2025-01-14,-294644.0,-57985.0,299229.0,56997.0,-20839.0,2497.4
2025-01-15,56139.0,-258995.0,123100.0,38649.0,-25952.0,2496.81
2025-01-16,624435.0,18979.0,-575708.0,75672.0,-30806.0,2527.49
2025-01-17,-233065.0,-100658.0,286415.0,131440.0,-41341.0,2523.55
2025-01-20,-416208.0,66440.0,276664.0,73573.0,-22966.0,2520.05
2025-01-21,-173125.0,62040.0,53421.0,58851.0,-32883.0,2518.03
2025-01-22,350002.0,420826.0,-823194.0,88094.0,13916.0,2547.06
2025-01-23,-617366.0,-203208.0,759571.0,150407.0,-66489.0,2515.49
2025-01-24,275148.0,43624.0,-383003.0,65058.0,5259.0,2536.8
2025-01-31,-1167900.0,285914.0,962046.0,35463.0,8458.0,2517.37
2025-02-03,-868869.0,-370422.0,1122018.0,209651.0,-51139.0,2453.95
2025-02-04,79902.0,123062.0,-293175.0,138730.0,-54872.0,2481.69
2025-02-05,64537.0,31186.0,-192935.0,90759.0,-20727.0,2509.27
2025-02-06,351597.0,161176.0,-605983.0,47082.0,-14760.0,2536.75
2025-02-07,-238922.0,-209862.0,330205.0,122428.0,-61806.0,2521.92
2025-02-10,-278637.0,262648.0,-69984.0,184842.0,-35325.0,2521.27
2025-02-11,140154.0,243671.0,-469399.0,58671.0,-33982.0,2539.05
2025-02-12,372912.0,-221736.0,-198187.0,10160.0,-29088.0,2548.39
2025-02-13,-113834.0,672980.0,-609605.0,68303.0,65668.0,2583.17
2025-02-14,-321789.0,366093.0,-65221.0,176009.0,-59624.0,2591.05
2025-02-17,-222835.0,243084.0,-33570.0,82784.0,-37806.0,2610.42
2025-02-18,18509.0,164848.0,-188370.0,120955.0,-18135.0,2626.81
2025-02-19,392742.0,776737.0,-1218619.0,67712.0,64551.0,2671.52
2025-02-20,-290361.0,-107929.0,290716.0,80848.0,-81417.0,2654.06
2025-02-21,-218064.0,118111.0,2782.0,74306.0,-8634.0,2654.58
2025-02-24,-203979.0,-92520.0,192901.0,17820.0,-7355.0,2645.27
2025-02-25,-318971.0,-94427.0,312081.0,13822.0,-39077.0,2630.29
2025-02-26,-322758.0,240366.0,-20124.0,57405.0,-3609.0,2641.09
2025-02-27,-175356.0,-338878.0,480964.0,45852.0,20024.0,2621.75
2025-02-28,-1552445.0,-616687.0,2032383.0,5941.0,-83318.0,2532.78
2025-03-04,-189646.0,-147321.0,204382.0,51526.0,728.0,2528.92
2025-03-05,-223348.0,47856.0,91067.0,70907.0,97649.0,2558.13
2025-03-06,138208.0,156145.0,-369304.0,-550.0,35206.0,2576.16
2025-03-07,59605.0,27856.0,-194120.0,46286.0,23426.0,2563.48
2025-03-10,-424196.0,142750.0,209668.0,46122.0,-5524.0,2570.39
2025-03-11,-1537257.0,-238061.0,492939.0,-26885.0,-22418.0,2537.6
2025-03-12,378982.0,31867.0,-504958.0,-30632.0,8036.0,2574.82
2025-03-13,-480417.0,444774.0,-73728.0,-46569.0,147327.0,2573.64
2025-03-14,-289400.0,-20501.0,207853.0,56116.0,-53919.0,2566.36
2025-03-17,615222.0,494745.0,-1180354.0,28916.0,-10148.0,2610.69
2025-03-18,440756.0,95014.0,-612601.0,34156.0,-23531.0,2612.34
2025-03-19,302648.0,287328.0,-674359.0,22958.0,-7211.0,2628.62
2025-03-20,548668.0,66432.0,-701304.0,-2992.0,-38124.0,2637.1
2025-03-21,847767.0,-401955.0,-537857.0,13372.0,-37003.0,2643.13
2025-03-24,7650.0,-28815.0,-78073.0,4992.0,-53815.0,2632.07
2025-03-25,-78713.0,69077.0,-64209.0,-19561.0,-9152.0,2615.81
2025-03-26,350382.0,260278.0,-679767.0,15571.0,-7158.0,2643.94
2025-03-27,87711.0,-315163.0,119583.0,-25460.0,-88333.0,2607.15
2025-03-28,-640312.0,3124.0,540832.0,40066.0,610.0,2557.98
2025-03-31,-1575450.0,667342.0,789061.0,60722.0,-10678.0,2481.12
2025-04-01,-390132.0,180612.0,86644.0,77428.0,28528.0,2521.39
2025-04-02,-724163.0,147994.0,479139.0,173542.0,14074.0,2505.86
2025-04-03,-1375238.0,461007.0,801358.0,272207.0,92068.0,2486.7
2025-04-04,-1786868.0,621084.0,1077004.0,206743.0,63608.0,2465.42
2025-04-07,-2095741.0,257111.0,1672138.0,430742.0,-10723.0,2328.2
2025-04-08,-642484.0,-89843.0,602937.0,113166.0,86890.0,2334.23
2025-04-09,-1000655.0,-69829.0,938876.0,57856.0,-44322.0,2293.7
2025-04-10,328744.0,668232.0,-1069274.0,53966.0,308358.0,2445.06
2025-04-11,-688821.0,137847.0,433927.0,174907.0,21739.0,2432.72
2025-04-14,-241984.0,-6670.0,193924.0,111936.0,-335.0,2455.89
2025-04-15,-117717.0,183127.0,-146753.0,94464.0,-5848.0,2477.41
2025-04-16,-457723.0,-15311.0,383464.0,86849.0,-31899.0,2447.43
2025-04-17,-351893.0,368859.0,-110217.0,56196.0,-6456.0,2470.41
2025-04-18,-105169.0,81562.0,-22341.0,78362.0,-16349.0,2483.42
2025-04-21,-288632.0,23362.0,186369.0,56296.0,-8929.0,2488.42
2025-04-22,-242999.0,10663.0,166715.0,94348.0,4173.0,2486.64
2025-04-23,-197746.0,686623.0,-548475.0,63707.0,9302.0,2525.56
2025-04-24,-7708.0,-198709.0,135077.0,-16025.0,-21164.0,2522.33
2025-04-25,612555.0,507220.0,-774123.0,84366.0,1232.0,2546.3
2025-04-28,-85414.0,91552.0,-49615.0,30563.0,-69430.0,2548.86
2025-04-29,692533.0,-580412.0,-159097.0,57435.0,-1699.0,2565.42
2025-04-30,-168788.0,-221016.0,305528.0,-8980.0,22067.0,2556.61
2025-05-02,-170207.0,322822.0,-234942.0,45242.0,28243.0,2559.79
2025-05-07,348750.0,86944.0,-464596.0,-8191.0,-19394.0,2573.8
2025-05-08,130293.0,-189769.0,-1272.0,-8169.0,34951.0,2579.48
2025-05-09,67531.0,-187286.0,63194.0,91176.0,2239.0,2577.27
2025-05-12,-7136.0,342908.0,-390677.0,26108.0,20451.0,2607.33
2025-05-13,171438.0,-89286.0,-135990.0,-59955.0,20351.0,2608.42
2025-05-14,470380.0,534776.0,-1002422.0,14148.0,15427.0,2640.57
2025-05-15,272309.0,-368058.0,45999.0,4683.0,-94147.0,2621.36
2025-05-16,169422.0,113358.0,-282295.0,15608.0,-42173.0,2626.87
2025-05-19,-113359.0,-194768.0,298602.0,-24335.0,-18297.0,2603.42
2025-05-20,-114479.0,61003.0,20554.0,-20735.0,-28432.0,2601.8
2025-05-21,192024.0,104568.0,-331546.0,-5217.0,-2279.0,2625.58
2025-05-22,-223713.0,-431917.0,684835.0,8344.0,-61466.0,2593.67
2025-05-23,-58496.0,-102643.0,134727.0,-10738.0,7324.0,2592.09
2025-05-26,101520.0,432290.0,-515794.0,47459.0,-10818.0,2644.4
2025-05-27,-78150.0,-20103.0,53675.0,-20637.0,4541.0,2637.22
2025-05-28,299870.0,743757.0,-990696.0,44792.0,-33791.0,2670.15
2025-05-29,289704.0,684163.0,-996293.0,68016.0,-3392.0,2720.64
2025-05-30,-607042.0,-15985.0,605083.0,14445.0,-50513.0,2697.67
2025-06-02,125016.0,-241471.0,98174.0,-8953.0,-29531.0,2698.97
2025-06-04,1050711.0,204638.0,-1225950.0,2870.0,35259.0,2770.84
2025-06-05,980059.0,220669.0,-1189191.0,61587.0,-51910.0,2812.05
2025-06-09,976676.0,-733176.0,-230061.0,-111389.0,-59588.0,2855.77
2025-06-10,632297.0,14187.0,-626912.0,-9048.0,-52322.0,2871.85
2025-06-11,166085.0,230383.0,-366280.0,-27624.0,-68339.0,2907.04
2025-06-12,407286.0,-230430.0,-179372.0,123979.0,151167.0,2920.03
2025-06-13,121032.0,-646063.0,467377.0,29296.0,-75196.0,2894.62
2025-06-16,-322401.0,252400.0,46336.0,-28387.0,-23043.0,2946.66
2025-06-17,-95258.0,-100626.0,224517.0,-111045.0,-45962.0,2950.3
2025-06-18,287049.0,110119.0,-431823.0,-47542.0,-21805.0,2972.19
2025-06-19,-82588.0,-301776.0,349996.0,-135588.0,17087.0,2977.74
2025-06-20,562552.0,37228.0,-596588.0,11319.0,-3765.0,3021.84
2025-06-23,-366758.0,-948506.0,1379737.0,-16775.0,-6468.0,3014.47
2025-06-24,438256.0,259382.0,-567559.0,-98401.0,-19710.0,3103.64
2025-06-25,-110772.0,-588335.0,757991.0,-51987.0,-152991.0,3108.25
2025-06-26,-579413.0,-408022.0,832544.0,-46683.0,-100902.0,3079.56
2025-06-27,-857961.0,343356.0,486805.0,-12773.0,16765.0,3055.94
2025-06-30,-648949.0,475724.0,189202.0,-30097.0,-7359.0,3071.7
2025-07-01,175990.0,474496.0,-640517.0,-68828.0,66075.0,3089.65
2025-07-02,-327773.0,72031.0,232887.0,-1878.0,-89443.0,3075.06
2025-07-03,642680.0,548391.0,-1232989.0,-6744.0,71712.0,3116.27
2025-07-04,162381.0,-382244.0,257472.0,-79484.0,-108289.0,3054.28
2025-07-07,-93660.0,-81052.0,155830.0,-59255.0,64972.0,3059.47
2025-07-08,246139.0,-32644.0,-254919.0,-2578.0,4737.0,3114.95
2025-07-09,-410525.0,-57077.0,430965.0,3099.0,55749.0,3133.74
2025-07-10,469370.0,44674.0,-586853.0,44951.0,163928.0,3183.23
2025-07-11,325933.0,-74289.0,124982.0,4611.0,-50660.0,3175.77
2025-07-14,370654.0,-94654.0,-356840.0,-20497.0,-44885.0,3202.03
2025-07-15,212334.0,-16707.0,-310246.0,28939.0,-3030.0,3215.28
2025-07-16,55486.0,-552521.0,401644.0,-74792.0,-103405.0,3186.38
2025-07-17,49335.0,158286.0,-335553.0,-13621.0,-21471.0,3192.29
2025-07-18,187844.0,32047.0,-341074.0,-94179.0,-23131.0,3188.07
2025-07-21,893527.0,99434.0,-1057841.0,-9316.0,24425.0,3210.81
2025-07-22,-128780.0,-412750.0,478049.0,-76046.0,-92985.0,3169.94
2025-07-23,422801.0,191742.0,-698161.0,-103366.0,-61855.0,3183.77
2025-07-24,738622.0,127318.0,-951263.0,-15722.0,43247.0,3190.45
2025-07-25,270579.0,110011.0,-461584.0,46426.0,44694.0,3196.05
2025-07-28,475280.0,452025.0,-997518.0,-66819.0,33333.0,3209.52
2025-07-29,605395.0,116668.0,-825891.0,-11910.0,-53437.0,3230.57
2025-07-30,578347.0,330708.0,-984432.0,-15701.0,-10192.0,3254.47
2025-07-31,344963.0,-705252.0,223518.0,-142725.0,-102029.0,3245.44
2025-08-01,-652420.0,-1071974.0,1628294.0,-19635.0,-255515.0,3119.41
2025-08-04,82952.0,131618.0,-299575.0,10392.0,47615.0,3147.75
2025-08-05,291894.0,94670.0,-478458.0,18928.0,42004.0,3198.0
2025-08-06,280383.0,-402029.0,47394.0,-3898.0,-96530.0,3198.14
2025-08-07,-17128.0,109242.0,-204829.0,40978.0,-59279.0,3227.68
2025-08-08,-157623.0,-131814.0,183522.0,-80220.0,-106220.0,3210.01
2025-08-11,216860.0,-216008.0,-140726.0,-90657.0,-72444.0,3206.77
2025-08-12,-60396.0,-98064.0,63445.0,21397.0,-37712.0,3189.91
2025-08-13,634925.0,-80912.0,-664774.0,-17067.0,-48483.0,3224.37
2025-08-14,-77938.0,19669.0,-53374.0,-78836.0,-3734.0,3225.66
2025-08-18,-488096.0,81265.0,356969.0,34779.0,-13107.0,3177.28
2025-08-19,-454392.0,253890.0,90396.0,-22154.0,-3164.0,3151.56
2025-08-20,-218461.0,502399.0,-392912.0,-72040.0,-44492.0,3130.09
2025-08-21,-15219.0,159825.0,-259128.0,25172.0,53614.0,3141.74
2025-08-22,182565.0,155607.0,-457175.0,10958.0,81169.0,3168.73
2025-08-25,122447.0,154344.0,-385716.0,27973.0,43580.0,3209.86
2025-08-26,-683642.0,-265713.0,851938.0,-16109.0,-4861.0,3179.36
2025-08-27,-202259.0,27685.0,56898.0,17119.0,33557.0,3187.16
2025-08-28,-24102.0,326384.0,-393855.0,74752.0,30740.0,3196.32
2025-08-29,-372372.0,64789.0,235313.0,-26994.0,-57930.0,3186.01
2025-09-01,-271992.0,-194016.0,346926.0,14646.0,-70715.0,3142.93
2025-09-02,400989.0,-141647.0,-347355.0,17380.0,12644.0,3172.35
2025-09-03,435948.0,-375606.0,-156344.0,-64880.0,-30688.0,3184.42
2025-09-04,202513.0,-23218.0,-284749.0,-21219.0,8947.0,3200.83
2025-09-05,-137436.0,112419.0,-55220.0,-13789.0,-29780.0,3205.12
2025-09-08,230069.0,77834.0,-384846.0,-12974.0,-6396.0,3219.59
2025-09-09,680809.0,280615.0,-1037072.0,26982.0,6694.0,3260.05
2025-09-10,1381738.0,904643.0,-2263412.0,37277.0,-6550.0,3314.53
2025-09-11,299994.0,822539.0,-1149255.0,-148903.0,-80619.0,3344.2
2025-09-12,1435493.0,611858.0,-2028717.0,186317.0,-204654.0,3395.54
2025-09-15,266721.0,-137632.0,-137374.0,-56690.0,-48987.0,3407.31
2025-09-16,1792729.0,108292.0,-1763694.0,13813.0,-43434.0,3449.62
2025-09-17,-34737.0,-307531.0,252159.0,43547.0,-64054.0,3413.4
2025-09-18,285114.0,429405.0,-781576.0,46741.0,-22388.0,3461.3
2025-09-19,-308043.0,-335726.0,533232.0,-59981.0,-67515.0,3445.24
2025-09-22,565292.0,267155.0,-768203.0,-13660.0,-44862.0,3468.65
2025-09-23,341365.0,-136326.0,-246209.0,-29487.0,-34848.0,3486.19
2025-09-24,-248646.0,212405.0,1704.0,-95845.0,-28677.0,3472.14
2025-09-25,219607.0,270684.0,-541057.0,-96224.0,55904.0,3471.11
2025-09-26,-570723.0,-489152.0,1099715.0,-68660.0,-38953.0,3386.05
2025-09-29,447158.0,301428.0,-747978.0,12595.0,105594.0,3431.21
2025-09-30,23011.0,-49701.0,-26459.0,-1658.0,46191.0,3424.6
2025-10-01,845479.0,220786.0,-1081216.0,-34906.0,36645.0,3455.83
2025-10-02,3126496.0,-67495.0,-3071502.0,45041.0,-26154.0,3549.21
2025-10-10,1059155.0,-593626.0,-502205.0,83402.0,-54935.0,3610.6
2025-10-13,-822046.0,-447054.0,1164887.0,25232.0,-12394.0,3584.55
2025-10-14,558110.0,-629950.0,2033.0,-35108.0,-51672.0,3561.81
2025-10-15,163127.0,751245.0,-970635.0,82203.0,70549.0,3657.28
2025-10-16,653285.0,781334.0,-1393576.0,98167.0,100184.0,3748.37
2025-10-17,443790.0,-168825.0,-312231.0,-8033.0,10540.0,3748.89
2025-10-20,-249966.0,642782.0,-410871.0,3169.0,-114421.0,3814.69
2025-10-21,-12357.0,211597.0,-155648.0,49618.0,-99874.0,3823.84
2025-10-22,-703276.0,763258.0,-76940.0,31726.0,157631.0,3883.68
2025-10-23,-407144.0,-397164.0,750469.0,-100713.0,13488.0,3845.56
2025-10-24,575575.0,1405425.0,-2000473.0,73034.0,49697.0,3941.59
2025-10-27,647078.0,234313.0,-796853.0,-88648.0,-105280.0,4042.83
2025-10-28,-1637906.0,92515.0,1572811.0,-66623.0,-102059.0,4010.41
2025-10-29,-106609.0,519641.0,-358345.0,-312267.0,-133684.0,4081.15
2025-10-30,-117263.0,-837909.0,936319.0,-173382.0,-229680.0,4086.89
2025-10-31,1321169.0,-1106353.0,-201763.0,-156747.0,-62376.0,4107.5
2025-11-03,-794896.0,184064.0,625563.0,-33198.0,-56411.0,4221.87
2025-11-04,-2228203.0,-498872.0,2700876.0,-119547.0,-116612.0,4121.74
2025-11-05,-2069529.0,-187679.0,2553806.0,58252.0,-57809.0,4004.42
2025-11-06,-1695003.0,830106.0,883953.0,-36805.0,189469.0,4026.45
2025-11-07,-455011.0,-244602.0,679058.0,-68752.0,-137386.0,3953.76
2025-11-10,-151024.0,1306560.0,-1160702.0,64814.0,132992.0,4073.24
2025-11-11,77010.0,224740.0,-283051.0,-89870.0,22062.0,4106.39
2025-11-12,-426514.0,909304.0,-442326.0,-45197.0,13870.0,4150.39
2025-11-13,998946.0,-717864.0,-234261.0,27503.0,1422.0,4170.63
2025-11-14,-2357544.0,-900519.0,3234613.0,-6665.0,-44879.0,4011.57
2025-11-17,518857.0,-24507.0,-499983.0,-46708.0,30020.0,4089.25
2025-11-18,-549995.0,-678836.0,1238201.0,-59362.0,-43109.0,3953.62
2025-11-19,-1049522.0,625602.0,445031.0,5892.0,88744.0,3929.51
2025-11-20,740565.0,756611.0,-1381722.0,-31444.0,17379.0,4004.85
2025-11-21,-2822903.0,493545.0,2269504.0,85078.0,-59780.0,3853.26
2025-11-24,-799257.0,1271870.0,-461934.0,-22808.0,63408.0,3846.06
2025-11-25,4925.0,31536.0,-27562.0,-61110.0,7340.0,3857.78
2025-11-26,515757.0,1227984.0,-1804817.0,36174.0,105238.0,3960.87
2025-11-27,154562.0,432572.0,-615208.0,-563.0,72932.0,3986.91
2025-11-28,-2036874.0,458704.0,1568455.0,-136734.0,-70695.0,3926.59
2025-12-01,223495.0,-233265.0,52850.0,-96242.0,29097.0,3920.37
2025-12-02,1214694.0,392876.0,-1576257.0,70785.0,33839.0,3994.93
2025-12-03,281643.0,736412.0,-898437.0,62672.0,38088.0,4036.3
2025-12-04,-696014.0,131833.0,558537.0,52222.0,-27536.0,4028.51
2025-12-05,993377.0,1152794.0,-2115649.0,5782.0,85404.0,4100.05
2025-12-08,321098.0,-30750.0,-344918.0,-15317.0,40684.0,4154.85
2025-12-09,-88931.0,49407.0,-13316.0,99608.0,12330.0,4143.55
2025-12-10,373917.0,-300289.0,-88919.0,15653.0,-95851.0,4135.0
2025-12-11,365630.0,-775303.0,392250.0,-17403.0,-20115.0,4110.62
2025-12-12,41439.0,1418401.0,-1462493.0,89195.0,-83160.0,4167.16
2025-12-15,-956865.0,-480294.0,1421049.0,116583.0,-52543.0,4090.59
2025-12-16,-1030510.0,-230897.0,1241020.0,13732.0,-245897.0,3999.13
2025-12-17,-32197.0,335296.0,-337417.0,-28662.0,-19550.0,4056.41
2025-12-18,-345941.0,-100576.0,412954.0,-84632.0,-70579.0,3994.51
2025-12-19,-757253.0,854093.0,-141250.0,-41242.0,-25141.0,4020.55
2025-12-22,1101702.0,1605470.0,-2671442.0,22810.0,-34262.0,4105.93
2025-12-23,955107.0,352699.0,-1285301.0,-37383.0,-121146.0,4117.32
2025-12-24,522501.0,203889.0,-717074.0,32658.0,-26144.0,4108.62
2025-12-26,1779048.0,443547.0,-2326468.0,-97502.0,-23628.0,4129.68
2025-12-29,333658.0,-313275.0,66112.0,37892.0,23933.0,4220.56
2025-12-30,-476830.0,-376314.0,844811.0,-108411.0,-24765.0,4214.17
2026-01-02,630930.0,-247658.0,-425191.0,-19585.0,-72899.0,4309.63
2026-01-05,2172631.0,-704560.0,-1514133.0,-156431.0,-258789.0,4457.52
2026-01-06,-618424.0,-66435.0,596307.0,-72389.0,-102988.0,4525.48
2026-01-07,1254771.0,-939720.0,-294372.0,-94664.0,-208994.0,4551.06
2026-01-08,-97854.0,-1401407.0,1253964.0,-150976.0,-185255.0,4552.37
2026-01-09,-1606829.0,1204591.0,133924.0,52729.0,30208.0,4586.32
2026-01-12,-351224.0,210069.0,-101323.0,-50106.0,68006.0,4624.79
2026-01-13,-279274.0,788132.0,-712513.0,2228.0,115893.0,4692.64
2026-01-14,-376007.0,588711.0,-437733.0,14938.0,-9544.0,4723.1
2026-01-15,344958.0,1290550.0,-1823510.0,-31188.0,5506.0,4797.55
2026-01-16,434998.0,308347.0,-938252.0,-90075.0,20717.0,4840.74
